Year,Paraguay,Bolivia,Venezuela,Ecuador,Peru,Chile,Colombia,Argentina,Dominican Republic,Greenland,Antigua and Barbuda,Barbados,Jamaica,Puerto Rico,Trinidad and Tobago,"Virgin Islands, U.S.",Costa Rica,Honduras,Panama,Cuba,Guatemala,Nicaragua,Mexico,Canada,United States,New Zealand,Australia,Montenegro,Malta,"Macedonia, the former Yugoslav Republic of",Estonia,Slovenia,"Moldova, Republic of",Denmark,Iceland,Latvia,Norway,Sweden,Austria,Lithuania,Croatia,Portugal,Bosnia and Herzegovina,Serbia,Switzerland,Albania,Belarus,Belgium,Ireland,Greece,Czech Republic,Finland,Netherlands,Bulgaria,Hungary,Slovakia,Ukraine,Italy,Romania,Poland,Spain,United Kingdom,Germany,France,Russia,Macao,Qatar,Georgia,Hong Kong,Cyprus,Kuwait,Mongolia,Yemen,Bahrain,Israel,United Arab Emirates,Oman,Armenia,Syria,Azerbaijan,Jordan,South Korea,Iraq,Vietnam,China,Taiwan,Iran,Japan,Indonesia,Turkey,India,Central African Republic,Chad,Congo,Cameroon,Angola,Congo,South Africa
1699,0,2,0,3,4,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,1,23,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,0,2,0,3,4,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,1,23,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,0,2,0,3,4,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,1,24,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,0,2,0,3,4,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,24,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,0,2,0,3,4,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,24,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,0,2,0,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,24,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,0,2,0,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,24,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,0,2,0,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,24,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,0,2,0,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,24,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,0,2,0,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,24,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,0,2,0,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,24,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,0,2,0,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,24,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,0,2,0,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,24,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,0,2,0,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,24,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,0,2,0,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,24,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,0,2,0,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,25,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,0,2,0,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,25,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,0,2,0,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,25,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,0,2,0,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,25,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,0,2,0,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,25,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,0,2,0,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,25,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,0,2,0,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,25,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,0,2,1,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,25,2,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,0,2,1,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,25,2,15,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,0,2,1,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,25,2,15,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,0,2,1,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,25,2,15,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,0,2,1,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,25,2,15,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,0,2,1,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,12,0,2,25,2,15,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,0,2,1,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,15,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,0,2,1,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,15,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,0,2,1,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,15,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,0,2,1,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,15,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,0,2,1,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,15,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,0,2,1,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,16,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,1,2,1,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,17,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,1,2,1,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,17,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,1,2,1,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,1,2,1,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,1,2,1,3,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,1,2,1,3,4,3,3,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,1,2,1,3,4,3,3,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,1,2,1,3,4,3,3,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,1,2,1,3,4,3,3,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,1,2,1,3,4,3,3,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,1,2,1,3,4,3,3,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,4,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,4,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,4,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,13,0,2,25,2,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,6,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,7,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,18,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,7,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,18,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,7,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,18,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,7,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,18,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,7,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,18,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,7,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,19,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,7,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,19,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,7,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,19,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,7,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,19,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,8,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,19,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,1,2,1,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,8,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,2,1,6,0,0,3,1,14,0,2,25,2,19,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
